Steps,Policy/Entropy,Policy/Learning Rate,Policy/Extrinsic Value Estimate,Policy/Extrinsic Reward,Environment/Cumulative Reward,Environment/Episode Length,Losses/Value Loss,Losses/Policy Loss
14100,1.3377675,0.00015950507,0.97812235,1.0,1.0,4.947368421052632,0.0001668149,0.23489206
14200,1.337421,0.00015850505,0.9813526,1.0,1.0,4.788321167883212,0.000114363094,0.23259258
14300,1.3380929,0.00015750507,0.9781232,0.9772727272727273,0.9772727272727273,4.924242424242424,0.012700237,0.2346797
14400,1.3376684,0.00015650505,0.96774286,0.9848484848484849,0.9848484848484849,4.878787878787879,0.008575032,0.23843955
14500,1.3372155,0.00015550507,0.97807604,0.9921259842519685,0.9921259842519685,5.181102362204724,0.00032315703,0.25653708
14600,1.3368624,0.00015450506,0.955707,0.9606299212598425,0.9606299212598425,5.0236220472440944,0.023828292,0.24944438
14700,1.3363717,0.00015350507,0.97572243,1.0,1.0,4.962121212121212,0.0023773755,0.22808631
14800,1.3352609,0.00015250506,0.9697831,0.9850746268656716,0.9850746268656716,4.917910447761194,0.0077648507,0.21600077
14900,1.334339,0.00015150505,0.97840923,0.9927007299270073,0.9927007299270073,4.686131386861314,0.0034860873,0.2382341
15000,1.3341213,0.00015050507,0.9789073,0.9924242424242424,0.9924242424242424,4.909090909090909,0.0015945361,0.23619823
15100,1.3344579,0.00014950507,0.97961754,0.9928057553956835,0.9928057553956835,4.755395683453237,0.0054050083,0.21981283
15200,1.3343747,0.00014850506,0.97366035,0.9765625,0.9765625,5.046875,0.0112359775,0.26313153
15300,1.3359772,0.00014750507,0.97388625,0.9917355371900827,0.9917355371900827,5.256198347107438,0.006379872,0.2520983
15400,1.3353491,0.00014650506,0.96075237,0.9727272727272728,0.9727272727272728,5.263636363636364,0.017424766,0.242449
15500,1.3347467,0.00014550507,0.9763215,0.9919354838709677,0.9919354838709677,6.370967741935484,0.00898056,0.24484979
15600,1.3350568,0.00014450506,0.97479916,0.992,0.992,5.064,0.0071835094,0.27135038
15700,1.3347937,0.00014350507,0.9716711,0.9923664122137404,0.9923664122137404,5.083969465648855,0.0023964823,0.22933353
15800,1.3345104,0.00014250507,0.979097,0.9921259842519685,0.9921259842519685,5.05511811023622,0.0062109567,0.2342384
15900,1.3351277,0.00014150506,0.96690476,0.9765625,0.9765625,5.109375,0.01708539,0.23462297
16000,1.3346448,0.00014050507,0.96895605,0.9849624060150376,0.9849624060150376,4.894736842105263,0.0038102518,0.22593708
16100,1.3334192,0.00013950506,0.9802471,1.0,1.0,4.849624060150376,0.0004732091,0.25768885
16200,1.3324957,0.00013850506,0.96516156,0.976,0.976,5.456,0.017787462,0.26132086
16300,1.3327,0.00013750506,0.9771576,0.9765625,0.9765625,5.0390625,0.018178243,0.26393482
16400,1.3316063,0.00013650507,0.9804036,0.9925373134328358,0.9925373134328358,4.970149253731344,0.005530128,0.2262937
