Steps,Policy/Entropy,Policy/Learning Rate,Policy/Extrinsic Value Estimate,Losses/Value Loss,Losses/Policy Loss,Policy/Extrinsic Reward,Environment/Cumulative Reward,Environment/Episode Length
26280006,0.7663617,4.745005e-05,117.83604,0.037492447,0.53159964,None,None,None
26290008,0.78012455,4.7430043e-05,118.181046,0.041901857,0.6377623,None,None,None
26300007,0.8041717,4.7410045e-05,114.32939,3.9962418,0.5181349,None,None,None
26310007,0.8293739,4.7390044e-05,111.761566,23.472591,0.5356672,19721.07147681713,19721.07143653184,35290.0
26320006,0.7267436,4.7370046e-05,113.26854,0.1887073,0.505676,None,None,None
26330004,0.6558709,4.7350048e-05,116.17671,0.039243966,0.5490341,None,None,None
26340005,0.62610894,4.733005e-05,117.38488,0.007763295,0.7035675,None,None,None
26350008,0.61528885,4.731004e-05,117.164825,0.017618854,0.72050023,None,None,None
26360007,0.6120534,4.7290043e-05,110.69965,3.6051617,0.5177127,20384.957933992147,20384.957839749753,35209.0
26370006,0.68802446,4.727004e-05,111.1662,33.458378,0.59770983,20550.74313897267,20550.74310394004,35315.0
26380004,0.7045905,4.7250047e-05,115.73875,0.023591803,0.74263656,None,None,None
26390004,0.83707947,4.7230045e-05,117.582184,0.15525839,0.41593662,None,None,None
26400006,0.78441226,4.7210047e-05,116.41952,6.106934,0.4411451,None,None,None
26410008,0.7269384,4.7190042e-05,110.96209,62.536114,0.5139214,12590.983389049768,12590.983368329704,22444.0
26420007,0.66500473,4.717004e-05,114.25926,10.153972,0.61604285,12143.013494729996,12143.013468198478,21131.0
26430007,0.6517125,4.7150043e-05,117.52685,0.007074197,0.63521254,None,None,None
26440005,0.7228521,4.7130045e-05,117.61367,0.0073775486,0.48775616,None,None,None
26450008,0.7673547,4.7110043e-05,116.75317,0.029795999,0.5724522,None,None,None
26460004,0.79179114,4.7090045e-05,116.12659,0.053285573,0.72483116,None,None,None
26470008,0.7897919,4.7070047e-05,116.756714,0.012437737,0.6873961,None,None,None
26480005,0.76622695,4.705004e-05,116.87705,0.0035976965,0.5083845,None,None,None
26490005,0.7805476,4.7030044e-05,114.144104,0.11448548,0.5049397,None,None,None
26500008,0.6537106,4.7010046e-05,112.25898,1.2971718,0.54502046,None,None,None
26510007,0.5754645,4.699004e-05,113.00297,0.2621233,0.6351792,None,None,None
26520005,0.5433891,4.6970046e-05,113.647835,0.12773682,0.755206,None,None,None
26530007,0.5426955,4.6950045e-05,113.64525,0.111632444,0.6797605,None,None,None
26540008,0.5874101,4.6930043e-05,104.42552,9.493161,0.6438541,20683.553250968456,20683.55331055075,35192.0
26550008,0.56192696,4.691004e-05,113.11984,23.394018,0.5236179,20616.471952021122,20616.47196375206,35315.0
26560007,0.5472378,4.6890043e-05,117.02992,0.0644788,0.6114211,None,None,None
26570006,0.68491876,4.6870045e-05,117.885544,0.01261656,0.64819145,None,None,None
26580004,0.6542343,4.6850048e-05,118.010895,0.0125610465,0.6312095,None,None,None
26590004,0.6607946,4.683005e-05,117.66986,0.032560118,0.6557746,None,None,None
26600007,0.7077081,4.6810044e-05,114.52516,10.935387,0.5240814,20713.09930753708,20713.09914278984,35192.0
26610004,0.6984798,4.6790046e-05,119.425896,0.0070606507,0.6617163,None,None,None
26620006,0.77188563,4.6770045e-05,119.22791,0.007646124,0.48816338,None,None,None
26630004,0.7698163,4.6750047e-05,118.93099,0.02134655,0.34645665,None,None,None
26640007,0.80657035,4.673005e-05,119.75217,0.011349769,0.42319664,None,None,None
26650005,0.8074494,4.6710047e-05,119.291565,0.010718373,0.4315793,None,None,None
26660007,0.8692929,4.6690042e-05,118.0299,0.016366303,0.57932806,None,None,None
26670005,0.8870017,4.6670048e-05,115.29648,0.2623675,0.54674387,None,None,None
26680005,0.62673926,4.6650046e-05,110.346664,9.1523285,0.556005,None,None,None
26690005,0.5658149,4.6630048e-05,108.32126,14.471033,0.6443931,None,None,None
26700006,0.48786572,4.6610046e-05,112.45989,5.4461513,0.5180231,None,None,None
26710008,0.41609,4.6590045e-05,114.11545,1.1390971,0.41747084,None,None,None
26720005,0.49061677,4.6570043e-05,101.81271,18.932985,0.5863396,19546.78703570366,19546.787044890225,35602.0
26730005,0.48882568,4.655005e-05,111.662445,32.741497,0.41286582,20155.794591724873,20155.794565495104,35733.5
26740008,0.44335324,4.6530044e-05,118.03125,0.04559673,0.49813366,None,None,None
26750004,0.62758887,4.6510046e-05,117.73225,0.015629428,0.45772952,None,None,None
26760007,0.63476735,4.649005e-05,115.8617,0.4676323,0.38835555,None,None,None
26770008,0.69162095,4.6470042e-05,109.7501,10.030202,0.49800134,20451.78945171833,20451.789451550692,35692.5
26780005,0.6728036,4.645004e-05,113.66872,18.465885,0.48493558,20941.27659547329,20941.27662306279,35438.0
26790004,0.6588678,4.6430046e-05,118.45895,0.00863176,0.55872166,None,None,None
26800008,0.7122156,4.6410045e-05,118.72431,0.00472687,0.5121876,None,None,None
26810004,0.77563536,4.6390047e-05,118.05469,0.042505745,0.46745586,None,None,None
26820007,0.8258274,4.637005e-05,119.12818,0.013840565,0.51705444,None,None,None
26830006,0.8593419,4.6350044e-05,119.262405,0.0035153714,0.44995508,None,None,None
26840006,0.8926119,4.6330046e-05,119.21927,0.0050747837,0.59629774,None,None,None
26850007,0.89339346,4.6310044e-05,117.33065,0.02150594,0.6240613,None,None,None
26860005,0.67766094,4.6290046e-05,117.83951,0.05866623,0.46703187,None,None,None
26870006,0.5717936,4.627005e-05,118.49811,0.069990106,0.3782485,None,None,None
26880004,0.58948755,4.625005e-05,118.68032,0.0077324854,0.5112556,None,None,None
26890007,0.56716865,4.623005e-05,118.07338,0.0069249207,0.5905318,None,None,None
26900007,0.5649339,4.6210043e-05,111.14235,2.0283942,0.41362828,21257.59378325939,21257.59367404878,35848.0
26910006,0.64557856,4.6190045e-05,109.21539,68.797554,0.6706142,21187.606905043125,21187.606890052557,35955.5
26920007,0.5612649,4.6170047e-05,117.66685,0.02041224,0.51069665,None,None,None
26930006,0.7152593,4.6150042e-05,118.39511,0.01090823,0.5264684,None,None,None
26940004,0.73630875,4.6130048e-05,118.76324,0.0426593,0.389476,None,None,None
26950006,0.7499683,4.6110046e-05,118.778465,0.02564653,0.3966931,None,None,None
26960005,0.73999864,4.6090052e-05,117.36351,0.030996412,0.40632954,None,None,None
26970004,0.78712136,4.6070047e-05,116.13577,1.624869,0.35313612,None,None,None
26980005,0.7882963,4.605005e-05,117.79222,0.4045728,0.33801347,None,None,None
26990005,0.73428977,4.6030047e-05,116.027794,0.24480352,0.40917966,None,None,None
27000004,0.8490753,4.601005e-05,116.62313,4.504215,0.46991834,None,None,None
27010004,0.86320925,4.599005e-05,117.93608,0.05516429,0.50907105,None,None,None
27020007,0.8491755,4.597005e-05,117.67021,0.022787433,0.54853046,None,None,None
27030007,0.8677969,4.5950044e-05,116.5517,0.023632217,0.6757828,None,None,None
27040007,0.8174975,4.5930043e-05,115.82508,0.050789654,0.5473856,None,None,None
27050004,0.6378051,4.591005e-05,116.642715,0.08038627,0.36631212,None,None,None
27060004,0.57342726,4.589005e-05,116.61836,0.028631687,0.38983586,None,None,None
27070006,0.4978957,4.587005e-05,116.68669,0.01782442,0.49397492,None,None,None
27080006,0.5031496,4.5850044e-05,113.80301,0.22314358,0.5296491,None,None,None
27090008,0.60427976,4.5830042e-05,107.26109,57.165565,0.5278605,21255.40362296502,21255.40355499834,36050.333333333336
27100004,0.5341064,4.5810044e-05,117.440834,0.0078065386,0.64084405,None,None,None
27110004,0.67522526,4.579005e-05,118.552895,0.013845737,0.48730144,None,None,None
27120005,0.7217028,4.5770048e-05,117.938156,0.050530396,0.48955727,None,None,None
27130007,0.67945707,4.5750046e-05,112.86742,3.5652764,0.4643728,None,None,None
27140005,0.67932695,4.5730045e-05,115.67719,33.516617,0.39850256,20903.099041461945,20903.098954960704,35733.0
27150007,0.69196427,4.5710047e-05,117.59196,0.1162742,0.3994596,None,None,None
27160005,0.6757,4.569005e-05,118.642456,0.016621491,0.5613953,None,None,None
27170006,0.69156075,4.5670047e-05,118.66974,0.023250991,0.6265909,None,None,None
27180006,0.7740912,4.5650046e-05,117.733955,0.07586944,0.54595894,None,None,None
27190004,0.76745564,4.563005e-05,116.7681,16.813744,0.40727752,46546.834408417344,46546.8344797343,79618.0
27200004,0.7643197,4.561005e-05,118.04923,2.8887153,0.3940982,None,None,None
27210005,0.7661331,4.5590048e-05,117.92511,0.034013014,0.47096628,None,None,None
27220004,0.8280279,4.557005e-05,114.586395,0.03792265,0.6282238,None,None,None
27230008,0.8619601,4.555005e-05,114.3943,0.033604644,0.46335998,None,None,None
27240006,0.8520147,4.5530043e-05,115.181946,0.040277798,0.4943812,None,None,None
27250005,0.84937507,4.551005e-05,115.079834,0.018982664,0.5301319,None,None,None
27260007,0.7605117,4.5490044e-05,115.30526,0.03347648,0.6115559,None,None,None
27270006,0.7024721,4.5470042e-05,113.70998,0.43449196,0.5956843,None,None,None
27280007,0.6129113,4.5450048e-05,118.283066,0.033694647,0.5402285,None,None,None
27290008,0.6060717,4.5430043e-05,117.36035,0.039981782,0.6161833,None,None,None
27300004,0.71268535,4.541005e-05,112.60632,8.230874,0.6103715,None,None,None
27310008,0.7493411,4.5390047e-05,116.257256,4.097024,0.50337917,None,None,None
27320005,0.74377704,4.5370045e-05,116.72304,0.017949771,0.5648351,None,None,None
27330006,0.7725584,4.5350047e-05,115.740845,0.04133393,0.42740098,None,None,None
27340004,0.7880225,4.533005e-05,116.37824,0.035046794,0.49609694,None,None,None
27350004,0.74321055,4.531005e-05,117.22602,0.012350881,0.4998552,None,None,None
27360007,0.71663845,4.5290046e-05,118.092354,0.011682297,0.6058748,None,None,None
27370005,0.6805323,4.5270048e-05,118.69007,0.06226446,0.5779488,None,None,None
27380004,0.65629655,4.5250046e-05,118.35294,23.701754,0.4666213,21035.522739887238,21035.522736541927,35620.0
27390004,0.65881944,4.5230052e-05,119.54529,0.049551822,0.4964661,None,None,None
27400006,0.6929967,4.521005e-05,118.68357,0.057427578,0.44909853,None,None,None
27410005,0.7861674,4.519005e-05,118.3192,0.040104676,0.37142405,None,None,None
27420008,0.81379,4.5170043e-05,118.154625,0.054640878,0.45540705,None,None,None
27430008,0.6322341,4.5150042e-05,115.73075,0.2631939,0.5550617,None,None,None
27440004,0.57868916,4.5130048e-05,107.7728,17.953743,0.48322242,7212.936064004898,7212.936143413186,12551.0
27450006,0.59276724,4.511005e-05,109.7835,5.8739586,0.5197014,None,None,None
27460007,0.5559598,4.5090048e-05,112.031944,2.0632226,0.45026407,None,None,None
27470005,0.5621815,4.5070046e-05,114.861275,0.04463532,0.46113697,None,None,None
27480005,0.66530234,4.505005e-05,114.158264,1.1799526,0.49043918,None,None,None
27490005,0.68708193,4.503005e-05,113.49562,46.001587,0.5686181,45991.518619637936,45991.518545720726,79546.5
27500006,0.6330605,4.501005e-05,113.697716,36.275303,0.4029224,33694.07644671202,33694.07635023445,57815.5
27510008,0.698554,4.4990044e-05,116.44338,0.03542871,0.47431773,None,None,None
27520006,0.6897794,4.4970046e-05,116.74378,0.042076398,0.4494134,None,None,None
27530005,0.6109037,4.4950048e-05,114.18288,19.811321,0.40621692,10157.306133270264,10157.306024573743,17802.0
27540008,0.6277652,4.4930046e-05,116.19419,0.101304255,0.46108937,None,None,None
27550008,0.69718176,4.4910044e-05,116.26197,0.0147634335,0.5270259,None,None,None
27560008,0.7585772,4.4890043e-05,116.07616,0.023819925,0.5421518,None,None,None
27570004,0.70011365,4.487005e-05,115.29773,2.2557912,0.41735727,None,None,None
27580007,0.7234932,4.485005e-05,114.91265,51.263664,0.4599823,46877.17094874382,46877.171032980084,79577.0
27590008,0.81815004,4.4830045e-05,116.40069,0.022021156,0.4706911,None,None,None
27600005,0.8314006,4.4810047e-05,117.564354,0.0067309514,0.47004882,None,None,None
27610007,0.8130201,4.479005e-05,117.936905,0.005854153,0.43354487,None,None,None
27620008,0.8485384,4.4770044e-05,114.81394,0.1269463,0.50929683,None,None,None
27630006,0.90953463,4.4750042e-05,115.11533,0.033875138,0.44839302,None,None,None
27640008,0.83211464,4.4730044e-05,116.253235,0.0059274165,0.5352788,None,None,None
27650008,0.7297264,4.4710043e-05,116.7534,0.009165309,0.62488234,None,None,None
27660005,0.6358113,4.469005e-05,116.86142,0.050097656,0.6522673,None,None,None
27670008,0.6926377,4.4670047e-05,105.38323,40.149998,0.65281355,20435.8618337512,20435.86177933961,35346.5
27680006,0.6986543,4.4650045e-05,116.316696,13.568947,0.46376008,20525.903317928314,20525.90330888331,35537.0
27690008,0.7742117,4.4630047e-05,118.33057,0.010231616,0.42037573,None,None,None
27700008,0.72977704,4.4610042e-05,119.04623,0.004876095,0.47586185,None,None,None
27710007,0.73459375,4.4590044e-05,116.128654,0.9480559,0.535701,None,None,None
27720004,0.7610324,4.457005e-05,113.84035,6.995838,0.5190543,20646.29565155506,20646.29566718638,35750.0
27730006,0.76051706,4.4550052e-05,119.10389,0.0029057479,0.4641781,None,None,None
27740006,0.7567371,4.4530047e-05,119.24826,0.004871172,0.40342078,None,None,None
27750004,0.74508625,4.4510052e-05,119.01207,0.013472316,0.43511057,None,None,None
27760005,0.7761635,4.4490047e-05,117.63541,0.032248776,0.41090593,None,None,None
27770006,0.81045014,4.447005e-05,117.93396,0.056328464,0.5049801,None,None,None
27780005,0.7772398,4.4450047e-05,118.972755,0.004811319,0.55447966,None,None,None
27790005,0.7566166,4.443005e-05,118.65368,0.006265453,0.54599154,None,None,None
27800007,0.81389964,4.4410048e-05,115.82262,0.035629004,0.4943006,None,None,None
27810005,0.63272226,4.439005e-05,117.248695,0.028971763,0.5027756,None,None,None
27820008,0.54111004,4.4370045e-05,118.41945,0.0051083723,0.61841923,None,None,None
27830005,0.54309434,4.4350047e-05,118.27612,0.008848845,0.6435457,None,None,None
27840008,0.5677912,4.433005e-05,116.90493,0.029907543,0.5690228,None,None,None
27850007,0.5470763,4.4310043e-05,113.35784,0.14502855,0.65875155,None,None,None
27860008,0.59212357,4.4290045e-05,115.7999,0.121051885,0.5551551,None,None,None
27870004,0.63696223,4.4270048e-05,116.69016,0.0735346,0.41827327,None,None,None
27880004,0.5657298,4.4250053e-05,113.760994,4.0359316,0.46336088,None,None,None
27890005,0.66026413,4.4230048e-05,115.28641,3.2793958,0.49438545,None,None,None
27900008,0.67726356,4.4210046e-05,115.57242,0.034699142,0.5576657,None,None,None
27910005,0.70823246,4.4190045e-05,116.679016,0.0207708,0.46908513,None,None,None
27920005,0.71090645,4.417005e-05,116.79783,0.03398501,0.51759726,None,None,None
27930005,0.68998855,4.4150052e-05,114.85674,1.361538,0.5272335,None,None,None
27940004,0.72084594,4.4130054e-05,116.795784,1.6402664,0.5769907,None,None,None
27950007,0.72564,4.4110046e-05,118.51162,0.007137532,0.6711654,None,None,None
27960004,0.73305535,4.409005e-05,118.97691,0.005103759,0.52022165,None,None,None
27970004,0.731963,4.4070053e-05,119.04453,0.0048309937,0.57891434,None,None,None
27980004,0.7105658,4.405005e-05,118.512856,0.014038493,0.45802838,None,None,None
27990007,0.72085357,4.403005e-05,118.571014,0.7569417,0.36814862,None,None,None
28000008,0.76926214,4.4010045e-05,118.30378,3.750413,0.42169836,None,None,None
28010006,0.8126347,4.3990047e-05,114.67375,2.16644,0.5132977,None,None,None
28020007,0.70084983,4.397005e-05,115.7313,0.02197946,0.58580506,None,None,None
28030007,0.66090715,4.3950044e-05,116.58823,0.012975301,0.5696166,None,None,None
28040007,0.6263526,4.3930046e-05,117.34689,0.019547168,0.6316552,None,None,None
28050007,0.5852541,4.3910048e-05,118.15243,0.015100041,0.6742729,None,None,None
28060005,0.49843004,4.389005e-05,116.77818,0.059798755,0.58457935,None,None,None
28070008,0.66293967,4.3870048e-05,113.7951,34.6773,0.43217197,47278.405819028616,47278.40578971058,79619.0
28080005,0.683791,4.3850046e-05,115.438774,18.728931,0.3688292,47372.26158618927,47372.26154252142,79627.0
28090007,0.7134374,4.3830045e-05,115.5831,0.3098622,0.5017883,None,None,None
28100005,0.7181851,4.381005e-05,117.44897,0.041034717,0.5049935,None,None,None
28110006,0.69312465,4.379005e-05,118.427414,0.005734449,0.5880183,None,None,None
28120006,0.7452125,4.3770047e-05,117.44635,0.7254078,0.46693212,None,None,None
28130008,0.7548013,4.375005e-05,118.58881,16.696394,0.33796373,47292.37995696068,47292.3799174279,79614.0
28140006,0.74695677,4.3730048e-05,118.46072,0.030277733,0.35232267,None,None,None
28150004,0.72453624,4.371005e-05,118.81666,0.039136194,0.35834515,None,None,None
28160004,0.7149091,4.3690052e-05,119.124374,0.010641469,0.58408886,None,None,None
28170005,0.72593105,4.3670054e-05,118.348015,0.034853872,0.53790927,None,None,None
28180008,0.68904656,4.3650045e-05,118.540276,0.0076716216,0.6911231,None,None,None
28190006,0.67457986,4.3630047e-05,118.89463,0.0058192397,0.6241379,None,None,None
28200005,0.72135454,4.361005e-05,115.98045,0.08717883,0.6288277,None,None,None
28210004,0.5477087,4.359005e-05,115.09377,0.024111498,0.5982903,None,None,None
28220004,0.42015478,4.3570053e-05,116.47193,0.028948124,0.7304539,None,None,None
28230005,0.4496525,4.355005e-05,116.62271,0.042014234,0.65737337,None,None,None
28240007,0.47300202,4.353005e-05,116.909706,0.03738641,0.51601493,None,None,None
